timestep_1,timestep_2,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,EU,HU,hu,58HU,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,IE,ie,96IE,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,IT,it_cn,53IT,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,IT,it_cs,54IT,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,IT,it_n,52IT,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,IT,it_s,55IT,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,IT,it_sar,98IT,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,IT,it_sic,56IT,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,LT,lt,77LT,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,LU,lu,29LU,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,NL,nl,30NL,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,PL,pl,41PL,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,PL,pl,42PL,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,PL,pl,43PL,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,PL,pl,44PL,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,PL,pl,45PL,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,PT,pt,12PT,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,PT,pt,13PT,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,RO,ro,59RO,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,RO,ro,60RO,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,RO,ro,61RO,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,SE,se_1,86SE,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,SE,se_2,87SE,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,SE,se_3,88SE,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,SE,se_4,89SE,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,SI,si,57SI,bioConversion,,gasification,expConvFix,0.0
30th,2040,EU,SK,sk,46SK,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,AL,al,70AL,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,BA,ba,63BA,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,CH,ch,47CH,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,CH,ch,48CH,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,ME,me,64ME,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,MK,mk,67MK,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,NO,no_m,83NO,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,NO,no_n,84NO,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,NO,no_n,85NO,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,NO,no_s,79NO,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,NO,no_s,80NO,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,NO,no_s,81NO,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,NO,no_s,82NO,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,RS,rs,65RS,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,UK,ni,95UK,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,UK,uk,90UK,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,UK,uk,91UK,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,UK,uk,92UK,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,UK,uk,93UK,bioConversion,,gasification,expConvFix,0.0
30th,2040,nonEU,UK,uk,94UK,bioConversion,,gasification,expConvFix,0.0
