scenario,timestep_3,parameter,value,comment
scr1998,ini08,scrProb,0.0,none
scr1999,ini08,scrProb,0.0,none
scr2005,ini08,scrProb,0.0,none
scr2006,ini08,scrProb,0.0,none
scr2009,ini08,scrProb,0.0,none
scr2016,ini08,scrProb,0.0,none
scr2006,ini09,scrProb,1.0,clustering
scr1983,ini09,scrProb,0.0,none
scr1985,ini09,scrProb,0.0,none
scr1986,ini09,scrProb,0.0,none
scr1987,ini09,scrProb,0.0,none
scr1990,ini09,scrProb,0.0,none
scr1991,ini09,scrProb,0.0,none
scr1998,ini09,scrProb,0.0,none
scr1999,ini09,scrProb,0.0,none
scr2005,ini09,scrProb,0.0,none
scr2009,ini09,scrProb,0.0,none
scr2016,ini09,scrProb,0.0,none
scr2005,ini10,scrProb,1.0,clustering
scr1983,ini10,scrProb,0.0,none
scr1985,ini10,scrProb,0.0,none
scr1986,ini10,scrProb,0.0,none
scr1987,ini10,scrProb,0.0,none
scr1990,ini10,scrProb,0.0,none
scr1991,ini10,scrProb,0.0,none
scr1998,ini10,scrProb,0.0,none
scr1999,ini10,scrProb,0.0,none
scr2006,ini10,scrProb,0.0,none
scr2009,ini10,scrProb,0.0,none
scr2016,ini10,scrProb,0.0,none
scr1985,ini11,scrProb,0.02857142857142857,extreme
scr1987,ini11,scrProb,0.9714285714285714,clustering
scr1983,ini11,scrProb,0.0,none
scr1986,ini11,scrProb,0.0,none
scr1990,ini11,scrProb,0.0,none
scr1991,ini11,scrProb,0.0,none
scr1998,ini11,scrProb,0.0,none
scr1999,ini11,scrProb,0.0,none
scr2005,ini11,scrProb,0.0,none
scr2006,ini11,scrProb,0.0,none
scr2009,ini11,scrProb,0.0,none
scr2016,ini11,scrProb,0.0,none
scr1998,ini12,scrProb,1.0,clustering
scr1983,ini12,scrProb,0.0,none
scr1985,ini12,scrProb,0.0,none
scr1986,ini12,scrProb,0.0,none
scr1987,ini12,scrProb,0.0,none
scr1990,ini12,scrProb,0.0,none
scr1991,ini12,scrProb,0.0,none
scr1999,ini12,scrProb,0.0,none
scr2005,ini12,scrProb,0.0,none
scr2006,ini12,scrProb,0.0,none
scr2009,ini12,scrProb,0.0,none
scr2016,ini12,scrProb,0.0,none
